Name,Powerstate,Template,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Change Version,CPU,Memory,RAM,NICs,Disks,Network #1,Network #2,Network #3,Network #4,Num Monitors,Video Ram KB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MB,SpaceGB,In Use MB,Unshared MB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Annotation,SRM-com.vmware.vcDr:::protected,VRM Owner,vrmManagedMachine,XtremSW administration,Datacenter,Cluster,Host,OS according to the configuration file,OS,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
lnx1357,poweredOn,FALSE,green,,connected,notRunning,gray,FALSE,10/17/2018 0:45,,2018-10-17T04:45:05.873568Z,4,"16,384",16,2,3,Primary-OTV,Backup,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"318,657",311,"318,657","302,080",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005e] lnx1357/lnx1357.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 6 (64-bit),,vm-2574,423f8371-f925-a511-1a56-282eca0f33c6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1358,poweredOn,FALSE,green,,connected,notRunning,gray,FALSE,10/10/2018 11:35,,2018-10-10T15:34:46.729915Z,4,"16,384",16,2,3,Primary-OTV,Backup,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"318,656",311,"318,656","302,080",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a00057] lnx1358/lnx1358.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 6 (64-bit),,vm-2575,423f18a6-d6e1-f822-e0b5-217620b3b826,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1359,poweredOn,FALSE,green,lnx1359,connected,running,gray,FALSE,9/15/2018 18:27,,2018-09-15T22:27:06.744118Z,1,"16,384",16,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"124,088",121,"124,088","107,520",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a0002b] lnx1359/lnx1359.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3224,423f2a0d-3316-ea6f-a1f4-573359f70c4f,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1360,poweredOn,FALSE,green,lnx1360,connected,running,gray,FALSE,11/1/2018 11:46,,2018-09-15T22:25:31.609873Z,1,"16,384",16,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"93,369",91,"93,369","76,800",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a00059] lnx1360/lnx1360.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3228,423f35e1-ab51-70ad-e7aa-6a5fdbc0daf0,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1361,poweredOn,FALSE,green,lnx1361,connected,running,gray,FALSE,9/15/2018 18:27,,2018-09-15T22:24:04.775402Z,1,"16,384",16,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"93,368",91,"53,386","36,818",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx1361/lnx1361.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3226,423fd047-35b8-515a-1368-e31b7f87bb37,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1362,poweredOn,FALSE,green,lnx1362,connected,running,gray,FALSE,9/14/2018 16:42,,2018-09-14T20:41:42.881311Z,1,"16,384",16,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"93,368",91,"53,284","36,716",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx1362/lnx1362.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3227,423fc597-55cd-f328-2c8a-202b40553c0e,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1367,poweredOn,FALSE,green,lnx1367,connected,running,gray,FALSE,9/15/2018 18:30,,2018-09-15T22:30:23.398942Z,4,"16,384",16,2,3,Primary-OTV,Backup,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"165,051",161,"165,051","148,480",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005e] lnx1367/lnx1367.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 6 (64-bit),,vm-2662,423fb3b6-3e1f-b3ee-d63d-010a3446d353,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1370,poweredOn,FALSE,green,lnx1370,connected,running,gray,FALSE,9/14/2018 16:45,,2018-09-14T20:44:33.056575Z,2,"8,192",8,2,3,Primary-OTV,Backup,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"131,257",128,"131,257","122,880",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx1370/lnx1370.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 6 (64-bit),,vm-2707,423ffb9f-e86b-c74b-750e-f094d9c43ab6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1373,poweredOn,FALSE,green,,connected,running,gray,FALSE,10/23/2018 0:35,,2018-10-23T04:35:16.441539Z,4,"16,384",16,2,3,Primary-OTV,Backup,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"178,145",174,"87,300","70,728",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0002b] lnx1373/lnx1373.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 6 (64-bit),,vm-2722,42282f4d-d478-c350-c6d7-d007d2c2a9e6,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1393,poweredOn,FALSE,green,lnx1393,connected,running,green,FALSE,11/7/2018 0:18,,2018-11-07T05:17:31.167168Z,4,"32,768",32,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"345,276",337,"345,276","312,320",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a00017] lnx1393/lnx1393.vmx,,,,,,ADC,ADC-Linux,vm117ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3139,423f1134-65ae-2d88-7355-96377f992d23,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1394,poweredOn,FALSE,green,lnx1394,connected,running,gray,FALSE,10/16/2018 10:55,,2018-10-16T14:55:04.412589Z,6,"49,152",48,1,3,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"361,662",353,"361,662","312,320",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a00017] lnx1394/lnx1394.vmx,,,,,,ADC,ADC-Linux,vm117ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3140,423f075a-3360-102b-4540-90d395363b4d,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1395,poweredOn,FALSE,green,lnx1395,connected,running,green,FALSE,11/14/2018 0:05,,2018-11-14T05:05:09.421955Z,4,"32,768",32,1,4,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"365,756",357,"365,756","332,800",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a0005e] lnx1395/lnx1395.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3141,423f8e79-da43-a6e2-170f-b8658f0b75a5,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1396,poweredOn,FALSE,green,lnx1396,connected,running,gray,FALSE,10/20/2018 18:25,,2018-10-31T16:44:05.320276Z,6,"49,152",48,1,4,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"382,142",373,"382,142","332,800",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a00018] lnx1396/lnx1396.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3142,423f8627-52c8-0a98-67ea-bba4a6052729,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1406,poweredOn,FALSE,green,lnx1406,connected,running,gray,FALSE,9/14/2018 16:43,,2018-09-14T20:42:56.658787Z,1,"4,096",4,1,2,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"50,360",49,"9,155","4,875",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx1406/lnx1406.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3325,423f77e4-364c-bb1e-5bb7-575825cd499c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx1407,poweredOn,FALSE,green,lnx1407,connected,running,gray,FALSE,9/15/2018 18:43,,2018-09-15T22:43:04.229907Z,1,"4,096",4,1,2,Primary-OTV,,,,1,"8,192",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"50,360",49,"9,122","4,842",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5c70a00039] lnx1407/lnx1407.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 7 (64-bit),Red Hat Enterprise Linux 7 (64-bit),vm-3326,423faf70-44b1-cbea-d3bc-465d4e6210ff,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx450,poweredOn,FALSE,green,lnx450.dteco.com,connected,running,gray,FALSE,10/12/2018 17:04,,2018-10-12T21:04:53.319019Z,4,"4,096",4,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"50,343",49,"50,343","46,080",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,9,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx450/lnx450.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 3 (32-bit),Red Hat Enterprise Linux 3 (32-bit),vm-1608,423f9ad9-622c-bbb5-aeb1-6089078598cb,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx535,poweredOn,FALSE,green,lnx535.dteco.com,connected,running,green,FALSE,10/30/2018 18:19,,2018-10-30T22:19:18.560714Z,2,"8,192",8,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"238,901",233,"165,031","156,530",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx535/lnx535.vmx,,,,,,ADC,ADC-Linux,vm117ad.dteco.com,Red Hat Enterprise Linux 5 (32-bit),Red Hat Enterprise Linux 5 (32-bit),vm-337,421e7745-a364-4cab-ff17-3c8319439758,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx556,poweredOn,FALSE,green,,connected,notRunning,gray,FALSE,9/14/2018 16:46,,2018-09-14T20:45:54.153695Z,2,"2,048",2,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"47,413",46,"47,413","45,056",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx556/lnx556.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Other Linux (32-bit),,vm-335,502a5721-6b7b-c827-a62f-8f05d6c1ebfb,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx635,poweredOn,FALSE,green,lnx635.dteco.com,connected,running,green,FALSE,9/17/2018 9:55,,2018-09-17T13:55:11.982465Z,4,"16,384",16,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"62,775",61,"62,775","46,080",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a0005a] lnx635/lnx635.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 4 (64-bit),Red Hat Enterprise Linux 4 (64-bit),vm-458,500c5904-3dbb-4f76-0dc9-c5dc39add5c7,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx691,poweredOn,FALSE,green,lnx691.dteco.com,connected,running,gray,FALSE,11/12/2018 23:22,,2018-11-13T03:01:41.508602Z,2,"2,048",2,1,2,Primary-dmz-vlan40-DEV,,,,1,"4,096",/ADC-AMI/ADC-AMI-NonProd/Resources,,,TRUE,notConfigured,gray,-1,-1,"79,157",77,"58,082","55,725",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO2-ADC-514f0c5df3000005] lnx691/lnx691.vmx,,,,,,ADC-AMI,ADC-AMI-NonProd,vm026ad.dteco.com,Red Hat Enterprise Linux 5 (32-bit),Red Hat Enterprise Linux 5 (32-bit),vm-767,421ec40b-833a-f674-092e-3a806b00350c,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx693,poweredOn,FALSE,green,lnx693.dteco.com,connected,running,green,FALSE,11/14/2018 2:25,,2018-11-14T07:25:39.004313Z,8,"16,384",16,2,6,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Oracle/Resources,,,TRUE,notConfigured,gray,-1,-1,"214,268",209,"214,268","197,713",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5df3000017] lnx693/lnx693.vmx,,,,,,ADC,ADC-Oracle,vm093ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-2775,423f810f-7760-1c5f-23ac-61e5c7e25886,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx728,poweredOn,FALSE,green,lnx728.dteco.com,connected,running,green,FALSE,9/15/2018 18:28,,2018-09-15T22:24:48.987132Z,4,"8,192",8,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"64,679",63,"45,300","36,941",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx728/lnx728.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-336,421e4b8b-3da6-c1f8-b291-b3789cabc810,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx733,poweredOn,FALSE,green,lnx733.dteco.com,connected,running,green,FALSE,9/16/2018 18:23,,2018-09-16T22:20:11.720689Z,4,"8,192",8,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"64,867",63,"27,931","19,384",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx733/lnx733.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-319,421e4502-3d32-ac89-fc8f-63fac6621b93,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx741,poweredOn,FALSE,green,lnx741.dteco.com,connected,running,green,FALSE,11/13/2018 8:17,,2018-11-13T13:16:11.320653Z,4,"24,576",24,2,11,Primary-Legacy-Vlan_138,Backup,,,1,"4,096",/ADC/ADC-Oracle/Resources,,,TRUE,notConfigured,gray,-1,-1,"612,290",598,"612,290","587,547",medium,none,vmMonitoringOnly,,,FALSE,0,"10,000",FALSE,FALSE,bios,11,none,never,,[XIO-ADC-514f0c5df3000015] lnx741/lnx741.vmx,,,,,,ADC,ADC-Oracle,vm092ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-3033,423ffa4e-6dae-6098-bae1-fb5f81592634,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx750,poweredOn,FALSE,green,lnx750.dteco.com,connected,running,green,FALSE,9/16/2018 18:22,,2018-09-16T22:18:59.660865Z,4,"8,192",8,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"64,857",63,"64,857","56,320",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx750/lnx750.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-342,421eec38-b7e7-e115-bcc9-e580d8a081f1,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx763,poweredOn,FALSE,green,lnx763.dteco.com,connected,running,green,FALSE,9/15/2018 18:29,,2018-09-15T22:25:45.386532Z,2,"16,384",16,2,2,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"62,773",61,"36,413","19,720",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx763/lnx763.vmx,,,,,,ADC,ADC-Linux,vm171ad.dteco.com,Red Hat Enterprise Linux 5 (32-bit),Red Hat Enterprise Linux 5 (32-bit),vm-347,421e9b1d-aa46-9088-aa92-186a536951d9,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx768,poweredOn,FALSE,green,lnx768.dteco.com,connected,running,green,FALSE,10/18/2018 18:20,,2018-10-18T22:20:10.393262Z,2,"16,384",16,2,3,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"83,253",81,"44,117","27,424",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,7,none,never,,[XIO-ADC-514f0c5c70a00019] lnx768/lnx768.vmx,vRanger Backup & Replication: Type [Full] Result [Success] Time [11/19/2011 7:43:42 PM] Repository [AMI-full],,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 5 (32-bit),Red Hat Enterprise Linux 5 (32-bit),vm-346,421ec81c-0760-9a39-ef83-a4328e737876,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx774,poweredOn,FALSE,green,lnx774.dteco.com,connected,running,green,FALSE,10/29/2018 6:04,,2018-10-29T10:04:16.120178Z,2,"32,768",32,2,3,Primary-Legacy,Backup,,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"754,997",737,"641,159","608,082",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00059] lnx774/lnx774.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-358,421e3a4e-add2-1327-02a9-778c7ae1eb69,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx794,poweredOn,FALSE,green,lnx794.dteco.com,connected,running,green,FALSE,10/18/2018 0:05,,2018-10-18T04:05:06.756103Z,1,"8,192",8,3,4,Primary-Legacy,Backup,Primary-IIS,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"279,716",273,"266,340","257,984",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00017] lnx794/lnx794.vmx,,,,,,ADC,ADC-Linux,vm113ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-641,421e9824-837b-8288-c7aa-830739a7bc61,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx796,poweredOn,FALSE,green,lnx796.dteco.com,connected,running,green,FALSE,10/16/2018 18:25,,2018-10-16T22:25:06.287227Z,1,"8,192",8,3,4,Primary-Legacy,Backup,Primary-IIS,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"279,716",273,"254,541","246,185",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00017] lnx794/lnx796.vmx,,,,,,ADC,ADC-Linux,vm117ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-653,421e7583-16f0-e0f8-ba7b-e5318ed9eba7,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx799,poweredOn,FALSE,green,lnx799.dteco.com,connected,running,green,FALSE,11/2/2018 21:36,,2018-11-03T01:36:17.542648Z,1,"8,192",8,3,6,Primary-Legacy,Backup,Primary-OTV,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"382,116",373,"371,467","363,111",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00018] lnx799/lnx799.vmx,,,,,,ADC,ADC-Linux,vm114ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-687,421e4626-19ed-b16f-62bd-dd2708700c16,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
lnx800,poweredOn,FALSE,green,lnx800.dteco.com,connected,running,green,FALSE,10/26/2018 0:35,,2018-10-26T04:35:21.436327Z,2,"16,384",16,3,6,Primary-Legacy,Backup,Primary-OTV,,1,"4,096",/ADC/ADC-Linux/Resources,,,TRUE,notConfigured,gray,-1,-1,"390,309",381,"365,014","348,465",medium,none,vmMonitoringDisabled,,,FALSE,0,"10,000",FALSE,FALSE,bios,8,none,never,,[XIO-ADC-514f0c5c70a00018] lnx799/lnx800.vmx,,,,,,ADC,ADC-Linux,vm117ad.dteco.com,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-679,421eec92-eb05-1ad6-28c6-52b1163b1bbc,VMware vCenter Server 6.0.0 build-9313458,6,dca-pro955,D3DC0D0A-6C54-44A9-90A2-E9E0E2447B7C
